date,tic,close
2018-08-16,Telcm,1.37
2018-08-17,Telcm,0.11
2018-08-20,Telcm,-0.07
2018-08-21,Telcm,0.88
2018-08-22,Telcm,-1.18
2018-08-23,Telcm,-0.48
2018-08-24,Telcm,0.89
2018-08-27,Telcm,0.34
2018-08-28,Telcm,-0.23
2018-08-29,Telcm,0.07
2018-08-30,Telcm,-0.35
2018-08-31,Telcm,0
2018-09-04,Telcm,-0.82
2018-09-05,Telcm,-0.07
2018-09-06,Telcm,0.18
2018-09-07,Telcm,0.01
2018-09-10,Telcm,0.47
2018-09-11,Telcm,0.41
2018-09-12,Telcm,0.81
2018-09-13,Telcm,1.01
2018-09-14,Telcm,-0.42
2018-09-17,Telcm,0.01
2018-09-18,Telcm,0.56
2018-09-19,Telcm,-0.66
2018-09-20,Telcm,0.75
2018-09-21,Telcm,0.22
2018-09-24,Telcm,-1.22
2018-09-25,Telcm,-0.35
2018-09-26,Telcm,0
2018-09-27,Telcm,0.52
2018-09-28,Telcm,0.38
2018-10-01,Telcm,-0.18
2018-10-02,Telcm,0.98
2018-10-03,Telcm,-0.27
2018-10-04,Telcm,0.16
2018-10-05,Telcm,-1
2018-10-08,Telcm,0.58
2018-10-09,Telcm,0.23
2018-10-10,Telcm,-2.49
2018-10-11,Telcm,-1.93
2018-10-12,Telcm,1.64
2018-10-15,Telcm,0.48
2018-10-16,Telcm,1.43
2018-10-17,Telcm,0.46
2018-10-18,Telcm,-0.27
2018-10-19,Telcm,0.86
2018-10-22,Telcm,-0.4
2018-10-23,Telcm,0.59
2018-10-24,Telcm,-4.38
2018-10-25,Telcm,1.05
2018-10-26,Telcm,-2.26
2018-10-29,Telcm,1.08
2018-10-30,Telcm,2.72
2018-10-31,Telcm,0.8
2018-11-01,Telcm,0.13
2018-11-02,Telcm,-0.27
2018-11-05,Telcm,0.71
2018-11-06,Telcm,0.45
2018-11-07,Telcm,0.97
2018-11-08,Telcm,-0.32
2018-11-09,Telcm,-0.31
2018-11-12,Telcm,-0.3
2018-11-13,Telcm,-0.36
2018-11-14,Telcm,0.38
2018-11-15,Telcm,-0.06
2018-11-16,Telcm,0.77
2018-11-19,Telcm,-0.54
2018-11-20,Telcm,-2.85
2018-11-21,Telcm,0.95
2018-11-23,Telcm,-0.49
2018-11-26,Telcm,1
2018-11-27,Telcm,1.33
2018-11-28,Telcm,1.2
2018-11-29,Telcm,-0.04
2018-11-30,Telcm,0.21
2018-12-03,Telcm,-0.4
2018-12-04,Telcm,-2.2
2018-12-06,Telcm,0.43
2018-12-07,Telcm,-1.27
2018-12-10,Telcm,-0.14
2018-12-11,Telcm,-0.2
2018-12-12,Telcm,0.09
2018-12-13,Telcm,-0.51
2018-12-14,Telcm,-0.34
2018-12-17,Telcm,-1.27
2018-12-18,Telcm,-0.71
2018-12-19,Telcm,-0.52
2018-12-20,Telcm,-2.16
2018-12-21,Telcm,-2.04
2018-12-24,Telcm,-2.83
2018-12-26,Telcm,3.59
2018-12-27,Telcm,0.42
2018-12-28,Telcm,0.39
2018-12-31,Telcm,0.77
2019-01-02,Telcm,1.16
2019-01-03,Telcm,-0.19
2019-01-04,Telcm,2.5
2019-01-07,Telcm,0.76
2019-01-08,Telcm,1.27
2019-01-09,Telcm,-0.61
2019-01-10,Telcm,0.24
2019-01-11,Telcm,0.54
2019-01-14,Telcm,-0.46
2019-01-15,Telcm,-0.07
2019-01-16,Telcm,-0.51
2019-01-17,Telcm,0.02
2019-01-18,Telcm,0.65
2019-01-22,Telcm,-1.3
2019-01-23,Telcm,1.37
2019-01-24,Telcm,-0.53
2019-01-25,Telcm,-0.09
2019-01-28,Telcm,-0.74
2019-01-29,Telcm,-0.43
2019-01-30,Telcm,-0.86
2019-01-31,Telcm,2.7
2019-02-01,Telcm,0.13
2019-02-04,Telcm,-0.44
2019-02-05,Telcm,0.12
2019-02-06,Telcm,-0.33
2019-02-07,Telcm,0.01
2019-02-08,Telcm,0.33
2019-02-11,Telcm,-0.61
2019-02-12,Telcm,0.55
2019-02-13,Telcm,0.04
2019-02-14,Telcm,0.13
2019-02-15,Telcm,1.92
2019-02-19,Telcm,0.28
2019-02-20,Telcm,0.48
2019-02-21,Telcm,0.43
2019-02-22,Telcm,0.72
2019-02-25,Telcm,-0.55
2019-02-26,Telcm,-0.13
2019-02-27,Telcm,-0.3
2019-02-28,Telcm,0.26
2019-03-01,Telcm,0.33
2019-03-04,Telcm,-1.01
2019-03-05,Telcm,-0.23
2019-03-06,Telcm,-0.34
2019-03-07,Telcm,0.1
2019-03-08,Telcm,-0.19
2019-03-11,Telcm,1.31
2019-03-12,Telcm,0.51
2019-03-13,Telcm,-0.05
2019-03-14,Telcm,0.42
2019-03-15,Telcm,0.89
2019-03-18,Telcm,-0.52
2019-03-19,Telcm,-1.03
2019-03-20,Telcm,-0.1
2019-03-21,Telcm,0.84
2019-03-22,Telcm,-0.23
2019-03-25,Telcm,-0.26
2019-03-26,Telcm,1.41
2019-03-27,Telcm,0.03
2019-03-28,Telcm,-1.19
2019-03-29,Telcm,0.02
2019-04-01,Telcm,1.03
2019-04-02,Telcm,-0.53
2019-04-03,Telcm,0.53
2019-04-04,Telcm,0.71
2019-04-05,Telcm,0.56
2019-04-08,Telcm,0.32
2019-04-09,Telcm,0.22
2019-04-10,Telcm,0.58
2019-04-11,Telcm,0.19
2019-04-12,Telcm,1.94
2019-04-15,Telcm,0.2
2019-04-16,Telcm,0.14
2019-04-17,Telcm,-0.25
2019-04-18,Telcm,0.23
2019-04-22,Telcm,-0.22
2019-04-23,Telcm,-0.16
2019-04-24,Telcm,-0.87
2019-04-25,Telcm,-0.03
2019-04-26,Telcm,1.1
2019-04-29,Telcm,0.41
2019-04-30,Telcm,-0.21
2019-05-01,Telcm,-0.43
2019-05-02,Telcm,-0.76
2019-05-03,Telcm,0.96
2019-05-06,Telcm,-0.11
2019-05-07,Telcm,-0.81
2019-05-08,Telcm,-0.22
2019-05-09,Telcm,0.28
2019-05-10,Telcm,0.71
2019-05-13,Telcm,-1.68
2019-05-14,Telcm,1.01
2019-05-15,Telcm,0.41
2019-05-16,Telcm,1
2019-05-17,Telcm,0.51
2019-05-20,Telcm,0.36
2019-05-21,Telcm,0.63
2019-05-22,Telcm,-0.62
2019-05-23,Telcm,-0.78
2019-05-24,Telcm,0.41
2019-05-28,Telcm,-0.65
2019-05-29,Telcm,-0.65
2019-05-30,Telcm,-0.18
2019-05-31,Telcm,-2.35
2019-06-03,Telcm,1.06
2019-06-04,Telcm,1.27
2019-06-05,Telcm,0.37
2019-06-06,Telcm,0.59
2019-06-07,Telcm,0.62
2019-06-10,Telcm,-0.91
2019-06-11,Telcm,-0.18
2019-06-12,Telcm,0.39
2019-06-13,Telcm,1.15
2019-06-14,Telcm,0.49
2019-06-17,Telcm,-0.04
2019-06-18,Telcm,0.36
2019-06-19,Telcm,0.58
2019-06-20,Telcm,0.36
2019-06-21,Telcm,-0.69
2019-06-24,Telcm,-0.03
2019-06-25,Telcm,-0.65
2019-06-26,Telcm,-0.89
2019-06-27,Telcm,0.49
2019-06-28,Telcm,0.71
2019-07-01,Telcm,0.39
2019-07-02,Telcm,1.29
2019-07-03,Telcm,0.51
2019-07-05,Telcm,0.44
2019-07-08,Telcm,-0.74
2019-07-09,Telcm,-0.16
2019-07-10,Telcm,1.38
2019-07-11,Telcm,-0.07
2019-07-12,Telcm,0.91
2019-07-15,Telcm,0.17
2019-07-16,Telcm,-0.09
2019-07-17,Telcm,-0.94
2019-07-18,Telcm,-0.37
2019-07-19,Telcm,-0.92
2019-07-22,Telcm,-0.75
2019-07-23,Telcm,0.27
2019-07-24,Telcm,1.57
2019-07-25,Telcm,0.39
2019-07-26,Telcm,1.07
2019-07-29,Telcm,-0.02
2019-07-30,Telcm,-0.67
2019-07-31,Telcm,-1.52
2019-08-01,Telcm,-0.42
2019-08-02,Telcm,-0.34
2019-08-05,Telcm,-1.9
2019-08-06,Telcm,1.17
2019-08-07,Telcm,-1.3
2019-08-08,Telcm,1.51
2019-08-09,Telcm,-0.04
2019-08-12,Telcm,-0.85
2019-08-13,Telcm,1.21
2019-08-14,Telcm,-2.26
2019-08-15,Telcm,0.38
2019-08-16,Telcm,1.36
2019-08-19,Telcm,0.97
2019-08-20,Telcm,-0.63
2019-08-21,Telcm,0.43
2019-08-22,Telcm,0.09
2019-08-23,Telcm,-2.31
2019-08-26,Telcm,1.59
2019-08-27,Telcm,-0.1
2019-08-28,Telcm,0.96
2019-08-29,Telcm,0.78
2019-08-30,Telcm,0.14
2019-09-03,Telcm,-0.43
2019-09-04,Telcm,1.36
2019-09-05,Telcm,0.94
2019-09-06,Telcm,0.59
2019-09-09,Telcm,0.08
2019-09-10,Telcm,0.55
2019-09-11,Telcm,1.11
2019-09-12,Telcm,0.19
2019-09-13,Telcm,-0.49
2019-09-16,Telcm,-0.97
2019-09-17,Telcm,0.15
2019-09-18,Telcm,-0.09
2019-09-19,Telcm,-0.41
2019-09-20,Telcm,-0.04
2019-09-23,Telcm,-0.15
2019-09-24,Telcm,-0.62
2019-09-25,Telcm,0.27
2019-09-26,Telcm,-0.91
2019-09-27,Telcm,-0.51
2019-09-30,Telcm,0.67
2019-10-01,Telcm,-0.9
2019-10-02,Telcm,-1.01
2019-10-03,Telcm,0.18
2019-10-04,Telcm,1.34
2019-10-07,Telcm,0.28
2019-10-08,Telcm,-1.08
2019-10-09,Telcm,0.42
2019-10-10,Telcm,0.51
2019-10-11,Telcm,0.84
2019-10-14,Telcm,-0.44
2019-10-15,Telcm,1.13
2019-10-16,Telcm,0.13
2019-10-17,Telcm,0.56
2019-10-18,Telcm,0.16
2019-10-21,Telcm,-0.11
2019-10-22,Telcm,0.16
2019-10-23,Telcm,-0.34
2019-10-24,Telcm,-1.2
2019-10-25,Telcm,0.94
2019-10-28,Telcm,0.86
2019-10-29,Telcm,-0.58
2019-10-30,Telcm,0.19
2019-10-31,Telcm,0.19
2019-11-01,Telcm,0.87
2019-11-04,Telcm,-0.53
2019-11-05,Telcm,0.08
2019-11-06,Telcm,-0.2
2019-11-07,Telcm,1.08
2019-11-08,Telcm,0.47
2019-11-11,Telcm,0.04
2019-11-12,Telcm,-0.24
2019-11-13,Telcm,1.41
2019-11-14,Telcm,-0.32
2019-11-15,Telcm,-0.26
2019-11-18,Telcm,0.61
2019-11-19,Telcm,-0.63
2019-11-20,Telcm,-0.93
2019-11-21,Telcm,0.25
2019-11-22,Telcm,0.46
2019-11-25,Telcm,-0.64
2019-11-26,Telcm,0.6
2019-11-27,Telcm,0.62
2019-11-29,Telcm,-0.26
2019-12-02,Telcm,-0.66
2019-12-03,Telcm,-0.21
2019-12-04,Telcm,0.32
2019-12-05,Telcm,0.16
2019-12-06,Telcm,0.31
2019-12-09,Telcm,-0.64
2019-12-10,Telcm,-0.56
2019-12-11,Telcm,0.04
2019-12-12,Telcm,0.59
2019-12-13,Telcm,0.09
2019-12-16,Telcm,0.53
2019-12-17,Telcm,-0.08
2019-12-18,Telcm,-0.25
2019-12-19,Telcm,0.59
2019-12-20,Telcm,0.92
2019-12-23,Telcm,-0.56
2019-12-24,Telcm,0.18
2019-12-26,Telcm,0.44
2019-12-27,Telcm,0.07
2019-12-30,Telcm,-0.47
2019-12-31,Telcm,0.25
2020-01-02,Telcm,0.44
2020-01-03,Telcm,-0.46
2020-01-06,Telcm,-0.07
2020-01-07,Telcm,0.09
2020-01-08,Telcm,0.3
2020-01-09,Telcm,-0.06
2020-01-10,Telcm,-0.52
2020-01-13,Telcm,0.24
2020-01-14,Telcm,0.29
2020-01-15,Telcm,0.11
2020-01-16,Telcm,0.72
2020-01-17,Telcm,0.32
2020-01-21,Telcm,-0.01
2020-01-22,Telcm,0.61
2020-01-23,Telcm,-1.16
2020-01-24,Telcm,-1.15
2020-01-27,Telcm,-1.18
2020-01-28,Telcm,0.8
2020-01-29,Telcm,-2.2
2020-01-30,Telcm,0.8
2020-01-31,Telcm,-0.01
2020-02-03,Telcm,-0.2
2020-02-04,Telcm,1.76
2020-02-05,Telcm,0.07
2020-02-06,Telcm,0.69
2020-02-07,Telcm,0.09
2020-02-10,Telcm,0.31
2020-02-11,Telcm,1.17
2020-02-12,Telcm,0.58
2020-02-13,Telcm,0.03
2020-02-14,Telcm,-0.17
2020-02-18,Telcm,0.24
2020-02-19,Telcm,0.66
2020-02-20,Telcm,-0.37
2020-02-21,Telcm,-0.43
2020-02-24,Telcm,-2.13
2020-02-25,Telcm,-2.44
2020-02-26,Telcm,-1.43
2020-02-27,Telcm,-3.45
2020-02-28,Telcm,-1.23
2020-03-02,Telcm,3.9
2020-03-03,Telcm,-2.47
2020-03-04,Telcm,3.78
2020-03-05,Telcm,-3.19
2020-03-06,Telcm,-0.72
2020-03-09,Telcm,-6.52
2020-03-10,Telcm,3.94
2020-03-11,Telcm,-3.65
2020-03-12,Telcm,-9.08
2020-03-13,Telcm,9.07
2020-03-16,Telcm,-8.85
2020-03-17,Telcm,4.14
2020-03-18,Telcm,-4.14
2020-03-19,Telcm,1.13
2020-03-20,Telcm,-6.83
2020-03-23,Telcm,-1.31
2020-03-24,Telcm,5.75
2020-03-25,Telcm,0.42
2020-03-26,Telcm,6.93
2020-03-27,Telcm,-4.2
2020-03-30,Telcm,2.65
2020-03-31,Telcm,-2.21
2020-04-01,Telcm,-2.86
2020-04-02,Telcm,2.97
2020-04-03,Telcm,-2.4
2020-04-06,Telcm,5.97
2020-04-07,Telcm,1.17
2020-04-08,Telcm,1.53
2020-04-09,Telcm,1.61
2020-04-13,Telcm,-1.31
2020-04-14,Telcm,3.14
2020-04-15,Telcm,-2.36
2020-04-16,Telcm,0.52
2020-04-17,Telcm,2.26
2020-04-20,Telcm,-1.55
2020-04-21,Telcm,-2.83
2020-04-22,Telcm,0.66
2020-04-23,Telcm,0.39
2020-04-24,Telcm,1.12
2020-04-27,Telcm,2.14
2020-04-28,Telcm,-0.15
2020-04-29,Telcm,2.44
2020-04-30,Telcm,-2.63
2020-05-01,Telcm,-1.48
2020-05-04,Telcm,-0.87
2020-05-05,Telcm,-0.36
2020-05-06,Telcm,-1.78
2020-05-07,Telcm,1.88
2020-05-08,Telcm,2.75
2020-05-11,Telcm,-1.17
2020-05-12,Telcm,-2.07
2020-05-13,Telcm,-1.82
2020-05-14,Telcm,1.51
2020-05-15,Telcm,0.74
2020-05-18,Telcm,4.5
2020-05-19,Telcm,-1.36
2020-05-20,Telcm,1.43
2020-05-21,Telcm,-0.64
2020-05-22,Telcm,0.16
2020-05-26,Telcm,1.73
2020-05-27,Telcm,2.05
2020-05-28,Telcm,-1.03
2020-05-29,Telcm,0.84
2020-06-01,Telcm,0.1
2020-06-02,Telcm,0.61
2020-06-03,Telcm,1.67
2020-06-04,Telcm,0.47
2020-06-05,Telcm,1.35
2020-06-08,Telcm,1.95
2020-06-09,Telcm,-2.01
2020-06-10,Telcm,-0.85
2020-06-11,Telcm,-5.27
2020-06-12,Telcm,1.11
2020-06-15,Telcm,0.75
2020-06-16,Telcm,0.74
2020-06-17,Telcm,-0.89
2020-06-18,Telcm,0.8
2020-06-19,Telcm,-1.15
2020-06-22,Telcm,-0.52
2020-06-23,Telcm,0.14
2020-06-24,Telcm,-2.24
2020-06-25,Telcm,0.37
2020-06-26,Telcm,-2.17
2020-06-29,Telcm,2.17
2020-06-30,Telcm,0.55
2020-07-01,Telcm,0.64
2020-07-02,Telcm,-0.36
2020-07-06,Telcm,1.51
2020-07-07,Telcm,-0.7
2020-07-08,Telcm,0.56
2020-07-09,Telcm,-0.99
2020-07-10,Telcm,1.85
2020-07-13,Telcm,-1.11
2020-07-14,Telcm,1.49
2020-07-15,Telcm,1.05
2020-07-16,Telcm,0.38
2020-07-17,Telcm,0.07
2020-07-20,Telcm,-0.66
2020-07-21,Telcm,0.64
2020-07-22,Telcm,-0.02
2020-07-23,Telcm,-0.38
2020-07-24,Telcm,0.45
2020-07-27,Telcm,-0.24
2020-07-28,Telcm,0.16
2020-07-29,Telcm,0.4
2020-07-30,Telcm,-0.19
2020-07-31,Telcm,0.47
2020-08-03,Telcm,0.16
2020-08-04,Telcm,1.17
2020-08-05,Telcm,0.65
2020-08-06,Telcm,0.98
2020-08-07,Telcm,0.87
2020-08-10,Telcm,0.34
2020-08-11,Telcm,-0.31
2020-08-12,Telcm,0.55
2020-08-13,Telcm,-0.12
2020-08-14,Telcm,0.3
2020-08-17,Telcm,-0.25
2020-08-18,Telcm,-0.04
2020-08-19,Telcm,-0.34
2020-08-20,Telcm,-0.12
2020-08-21,Telcm,-0.24
2020-08-24,Telcm,1.35
2020-08-25,Telcm,-0.41
2020-08-26,Telcm,0.82
2020-08-27,Telcm,0.31
2020-08-28,Telcm,0.45
2020-08-31,Telcm,-0.63
2020-09-01,Telcm,0.07
2020-09-02,Telcm,1.33
2020-09-03,Telcm,-1.4
2020-09-04,Telcm,-0.43
2020-09-08,Telcm,-0.53
2020-09-09,Telcm,0.68
2020-09-10,Telcm,-1.05
2020-09-11,Telcm,0.01
2020-09-14,Telcm,0.82
2020-09-15,Telcm,0.99
2020-09-16,Telcm,0.35
2020-09-17,Telcm,-1.22
2020-09-18,Telcm,-0.73
2020-09-21,Telcm,-1.61
2020-09-22,Telcm,1.28
2020-09-23,Telcm,-2.4
2020-09-24,Telcm,0.34
2020-09-25,Telcm,0.75
2020-09-28,Telcm,1.37
2020-09-29,Telcm,-0.53
2020-09-30,Telcm,0.05
2020-10-01,Telcm,0.34
2020-10-02,Telcm,-1
2020-10-05,Telcm,0.99
2020-10-06,Telcm,-1.31
2020-10-07,Telcm,1.01
2020-10-08,Telcm,0.8
2020-10-09,Telcm,0.12
2020-10-12,Telcm,0.94
2020-10-13,Telcm,0.18
2020-10-14,Telcm,-1.74
2020-10-15,Telcm,-0.17
2020-10-16,Telcm,-0.11
2020-10-19,Telcm,-2
2020-10-20,Telcm,-0.04
2020-10-21,Telcm,0.19
2020-10-22,Telcm,1.43
2020-10-23,Telcm,-0.04
2020-10-26,Telcm,-1.97
2020-10-27,Telcm,-0.57
2020-10-28,Telcm,-2.65
2020-10-29,Telcm,1.36
2020-10-30,Telcm,0.41
2020-11-02,Telcm,-0.01
2020-11-03,Telcm,1.42
2020-11-04,Telcm,1.31
2020-11-05,Telcm,1.87
2020-11-06,Telcm,0.56
2020-11-09,Telcm,3.47
2020-11-10,Telcm,1.13
2020-11-11,Telcm,-0.1
2020-11-12,Telcm,-0.43
2020-11-13,Telcm,1.7
2020-11-16,Telcm,1.25
2020-11-17,Telcm,0.22
2020-11-18,Telcm,-0.8
2020-11-19,Telcm,-0.03
2020-11-20,Telcm,0
2020-11-23,Telcm,1.03
2020-11-24,Telcm,2.19
2020-11-25,Telcm,-0.64
2020-11-27,Telcm,-0.01
2020-11-30,Telcm,-0.45
2020-12-01,Telcm,0.99
2020-12-02,Telcm,0.92
2020-12-03,Telcm,0.21
2020-12-04,Telcm,0.32
2020-12-07,Telcm,0.29
2020-12-08,Telcm,0.2
2020-12-09,Telcm,-0.17
2020-12-10,Telcm,-0.73
2020-12-11,Telcm,2.78
2020-12-14,Telcm,-1.33
2020-12-15,Telcm,1.05
2020-12-16,Telcm,-0.61
2020-12-17,Telcm,-0.04
2020-12-18,Telcm,-0.23
2020-12-21,Telcm,-1.1
2020-12-22,Telcm,-0.61
2020-12-23,Telcm,0.86
2020-12-24,Telcm,0.29
2020-12-28,Telcm,0.96
2020-12-29,Telcm,0.09
2020-12-30,Telcm,0
2020-12-31,Telcm,0.96
2021-01-04,Telcm,-1.25
2021-01-05,Telcm,-0.24
2021-01-06,Telcm,1.18
2021-01-07,Telcm,0.1
2021-01-08,Telcm,-0.12
2021-01-11,Telcm,-0.12
2021-01-12,Telcm,-1.57
2021-01-13,Telcm,-0.11
2021-01-14,Telcm,-0.14
2021-01-15,Telcm,-0.22
2021-01-19,Telcm,0.23
2021-01-20,Telcm,0.65
2021-01-21,Telcm,-0.26
2021-01-22,Telcm,0.1
2021-01-25,Telcm,0.81
2021-01-26,Telcm,0.64
2021-01-27,Telcm,-3.13
2021-01-28,Telcm,2.37
2021-01-29,Telcm,-2.38
2021-02-01,Telcm,0.76
2021-02-02,Telcm,1.5
2021-02-03,Telcm,-0.38
2021-02-04,Telcm,1.42
2021-02-05,Telcm,-0.18
2021-02-08,Telcm,1.33
2021-02-09,Telcm,-0.06
2021-02-10,Telcm,0.22
2021-02-11,Telcm,0.22
2021-02-12,Telcm,-0.35
2021-02-16,Telcm,-0.33
2021-02-17,Telcm,1.32
2021-02-18,Telcm,-0.69
2021-02-19,Telcm,-0.56
2021-02-22,Telcm,1.13
2021-02-23,Telcm,0.98
2021-02-24,Telcm,0.42
2021-02-25,Telcm,-2.02
2021-02-26,Telcm,-0.48
2021-03-01,Telcm,2.28
2021-03-02,Telcm,-0.24
2021-03-03,Telcm,-0.31
2021-03-04,Telcm,-0.52
2021-03-05,Telcm,2.39
2021-03-08,Telcm,2.56
2021-03-09,Telcm,-1.39
2021-03-10,Telcm,1.59
2021-03-11,Telcm,-0.47
2021-03-12,Telcm,0.95
2021-03-15,Telcm,0.22
2021-03-16,Telcm,0.34
2021-03-17,Telcm,-0.14
2021-03-18,Telcm,-1.07
2021-03-19,Telcm,-0.38
2021-03-22,Telcm,1.14
2021-03-23,Telcm,-1.21
2021-03-24,Telcm,-2
2021-03-25,Telcm,0.3
2021-03-26,Telcm,-1.59
2021-03-29,Telcm,0
2021-03-30,Telcm,0.28
2021-03-31,Telcm,-0.91
2021-04-01,Telcm,1.02
2021-04-05,Telcm,0.46
2021-04-06,Telcm,0.64
2021-04-07,Telcm,-0.52
2021-04-08,Telcm,-0.54
2021-04-09,Telcm,-0.25
2021-04-12,Telcm,-0.24
2021-04-13,Telcm,-0.04
2021-04-14,Telcm,-0.06
2021-04-15,Telcm,0.46
2021-04-16,Telcm,0.98
2021-04-19,Telcm,-0.45
2021-04-20,Telcm,-0.68
2021-04-21,Telcm,0.8
2021-04-22,Telcm,0.25
2021-04-23,Telcm,0.28
2021-04-26,Telcm,-0.25
2021-04-27,Telcm,-0.18
2021-04-28,Telcm,-0.41
2021-04-29,Telcm,1.87
2021-04-30,Telcm,-0.06
2021-05-03,Telcm,0.02
2021-05-04,Telcm,-0.01
2021-05-05,Telcm,0.02
2021-05-06,Telcm,1.01
2021-05-07,Telcm,0.86
2021-05-10,Telcm,-0.09
2021-05-11,Telcm,-0.74
2021-05-12,Telcm,-1.26
2021-05-13,Telcm,0.75
2021-05-14,Telcm,0.58
2021-05-17,Telcm,-2.43
2021-05-18,Telcm,-1.64
2021-05-19,Telcm,-0.82
2021-05-20,Telcm,1.33
2021-05-21,Telcm,0.31
2021-05-24,Telcm,0.65
2021-05-25,Telcm,-0.39
2021-05-26,Telcm,0.72
2021-05-27,Telcm,0.87
2021-05-28,Telcm,-0.17
2021-06-01,Telcm,-0.18
2021-06-02,Telcm,-0.19
2021-06-03,Telcm,-0.38
2021-06-04,Telcm,0.74
2021-06-07,Telcm,-0.18
2021-06-08,Telcm,-0.02
2021-06-09,Telcm,-0.02
2021-06-10,Telcm,0.22
2021-06-11,Telcm,0.31
2021-06-14,Telcm,0.07
2021-06-15,Telcm,-0.28
2021-06-16,Telcm,-0.63
2021-06-17,Telcm,-0.02
2021-06-18,Telcm,-1.04
2021-06-21,Telcm,1.01
2021-06-22,Telcm,0.22
2021-06-23,Telcm,-0.73
2021-06-24,Telcm,1.05
2021-06-25,Telcm,0.53
2021-06-28,Telcm,-0.45
2021-06-29,Telcm,-0.56
2021-06-30,Telcm,0.56
2021-07-01,Telcm,0.74
2021-07-02,Telcm,0.5
2021-07-06,Telcm,-0.79
2021-07-07,Telcm,0.2
2021-07-08,Telcm,-0.45
2021-07-09,Telcm,0.8
2021-07-12,Telcm,0.82
2021-07-13,Telcm,-0.62
2021-07-14,Telcm,-0.11
2021-07-15,Telcm,0.14
2021-07-16,Telcm,-0.71
2021-07-19,Telcm,-1.95
2021-07-20,Telcm,0.96
2021-07-21,Telcm,0.52
2021-07-22,Telcm,-0.23
2021-07-23,Telcm,0.41
2021-07-26,Telcm,0.64
2021-07-27,Telcm,0.09
2021-07-28,Telcm,-0.48
2021-07-29,Telcm,-0.07
2021-07-30,Telcm,0
2021-08-02,Telcm,0.01
2021-08-03,Telcm,-0.26
2021-08-04,Telcm,-0.64
2021-08-05,Telcm,0.99
2021-08-06,Telcm,0.1
2021-08-09,Telcm,-0.39
2021-08-10,Telcm,0.39
2021-08-11,Telcm,0.7
2021-08-12,Telcm,-0.09
2021-08-13,Telcm,0.3
2021-08-16,Telcm,-0.44
2021-08-17,Telcm,-0.19
2021-08-18,Telcm,-0.76
2021-08-19,Telcm,-0.42
2021-08-20,Telcm,0.84
2021-08-23,Telcm,0.57
2021-08-24,Telcm,-0.12
2021-08-25,Telcm,-0.16
2021-08-26,Telcm,-0.99
2021-08-27,Telcm,1.04
2021-08-30,Telcm,0.27
2021-08-31,Telcm,0.64
2021-09-01,Telcm,0.36
2021-09-02,Telcm,0.34
2021-09-03,Telcm,-0.34
2021-09-07,Telcm,-0.66
2021-09-08,Telcm,0.06
2021-09-09,Telcm,-0.77
2021-09-10,Telcm,-0.66
2021-09-13,Telcm,0.76
2021-09-14,Telcm,-2.57
2021-09-15,Telcm,0.93
2021-09-16,Telcm,0.11
2021-09-17,Telcm,-0.21
2021-09-20,Telcm,-1.45
2021-09-21,Telcm,-1.39
2021-09-22,Telcm,0.76
2021-09-23,Telcm,0.74
2021-09-24,Telcm,-0.22
2021-09-27,Telcm,0.36
2021-09-28,Telcm,-1.4
2021-09-29,Telcm,0.52
2021-09-30,Telcm,-0.94
2021-10-01,Telcm,1.63
2021-10-04,Telcm,-0.45
2021-10-05,Telcm,0.44
2021-10-06,Telcm,-0.13
2021-10-07,Telcm,0.62
2021-10-08,Telcm,-2.17
2021-10-11,Telcm,-2.45
2021-10-12,Telcm,-0.73
2021-10-13,Telcm,0.16
2021-10-14,Telcm,1.38
2021-10-15,Telcm,0.05
2021-10-18,Telcm,-1.11
2021-10-19,Telcm,1.02
2021-10-20,Telcm,1.33
2021-10-21,Telcm,-0.81
2021-10-22,Telcm,-0.52
2021-10-25,Telcm,0.12
2021-10-26,Telcm,-0.19
2021-10-27,Telcm,-1.5
2021-10-28,Telcm,0.14
2021-10-29,Telcm,-1.04
2021-11-01,Telcm,0.84
2021-11-02,Telcm,0.09
2021-11-03,Telcm,1.14
2021-11-04,Telcm,-0.69
2021-11-05,Telcm,1.61
2021-11-08,Telcm,-0.19
2021-11-09,Telcm,-0.31
2021-11-10,Telcm,0.26
2021-11-11,Telcm,-1.75
2021-11-12,Telcm,-0.48
2021-11-15,Telcm,-0.16
2021-11-16,Telcm,-0.34
2021-11-17,Telcm,-0.18
2021-11-18,Telcm,-1.26
2021-11-19,Telcm,-1.16
2021-11-22,Telcm,-0.05
2021-11-23,Telcm,0.13
2021-11-24,Telcm,-0.35
2021-11-26,Telcm,-1.14
2021-11-29,Telcm,-0.25
2021-11-30,Telcm,-3.1
2021-12-01,Telcm,-1.97
2021-12-02,Telcm,3.7
2021-12-03,Telcm,0.86
2021-12-06,Telcm,0.88
2021-12-07,Telcm,-1.27
2021-12-08,Telcm,-0.3
2021-12-09,Telcm,-1.42
2021-12-10,Telcm,0.26
2021-12-13,Telcm,-0.95
2021-12-14,Telcm,0.57
2021-12-15,Telcm,-0.05
2021-12-16,Telcm,1.95
2021-12-17,Telcm,0.45
2021-12-20,Telcm,-0.57
2021-12-21,Telcm,1.3
2021-12-22,Telcm,0.22
2021-12-23,Telcm,0.87
2021-12-27,Telcm,-0.08
2021-12-28,Telcm,0.4
2021-12-29,Telcm,-0.36
2021-12-30,Telcm,0.26
2021-12-31,Telcm,-0.71
